bina_serial,tellcordia_id,location_id,onemap_objectid,eslesme,ad,site_adi,blok_adi,kapi_no,bina_turu,mahalle,cadde,sokak,ilce,il,obek,site_grup,lat,lon,konum_kaynagi,taban_alani_m2,kat,kat_kaynagi,konut_sayisi,isyeri_sayisi,toplam_hp,soho_hp,res_hp,aktif_toplam,aktif_res,aktif_soho,aktif_toptan,aktif_esnaf,aktif_diger,firsat,bina,penetrasyon,kurulum_son_ay,churn_son_ay,tv,tv_yan_oda,protokol_segment,toplu_satis,altyapi,teknoloji,evrak_tipi,sales_ready,satisa_hazir_yil,uavt_bina_kodu,ofis_km
BN-0000331661,16014709054,O22411430,40165.0,Tellcordia ID,ÖZGÜNSU SİT. D BLK.,ÖZGÜNSU,ÖZGÜNSU,56D,Site,Yeni,Uludağ Cd.,Uludağ Cd.,Kestel,Bursa,BRS-KESTEL2,S:Kestel|Yeni|OZGUNSU#1,40.18913223545777,29.203651885938292,OneMap bina poligonu merkezi,167.31022966676306,8,Tahmin,10.0,0.0,10,0,10,2,2,0,0,0,0,8,1,0.2,0,0,1,0,BİREYSEL,,GPON,GPON,BF,2020-11-23,2020.0,27228434.0,21.540502791183712
BN-0000331663,16014729918,O22411432,1243815.0,Tellcordia ID,AYLİN KÖŞK SİT. B BLK.,AYLİN KÖŞK,B,7,SİTE,Kültür,Kırçiçeği Sk.,Kırçiçeği Sk.,Nilüfer,Bursa,BRS-BESEVLER,S:Nilüfer|Kültür|AYLIN KOSK,40.19587763333333,28.959735633333338,OneMap bina poligonu merkezi,320.9848524715171,4,Tahmin,10.0,0.0,10,0,10,7,7,1,0,0,0,3,1,0.7,0,0,3,0,BİREYSEL,,GPON,GPON,BF,2020-11-23,2020.0,17197042.0,2.7665328706997143
BN-0000331751,16014744173,O22412339,2224224.0,Tellcordia ID,YÜKSELENPARK ZÜMRÜT SİT. A BLK.,YÜKSELENPARK ZÜMRÜT,YÜKSELENPARK ZÜMRÜT,1A,Site,Soğanlı,1. Divan Sk.,1. Divan Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK ZUMRUT#1,40.21378510488166,29.043288845736292,OneMap bina poligonu merkezi,875.7005046715472,5,Tahmin,32.0,7.0,32,7,25,1,1,1,0,0,0,24,1,0.04,1,0,0,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,33761682.0,7.665040756001678
BN-0000331752,16014744174,O22412340,2224225.0,Tellcordia ID,YÜKSELENPARK ZÜMRÜT SİT. B BLK.,YÜKSELENPARK ZÜMRÜT,YÜKSELENPARK ZÜMRÜT,1B,Site,Soğanlı,1. Divan Sk.,1. Divan Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK ZUMRUT#1,40.21371898486053,29.042822743388545,OneMap bina poligonu merkezi,884.1453694388342,5,Tahmin,32.0,7.0,32,6,26,7,7,0,0,0,0,19,1,0.2692307692307692,0,0,4,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,34135645.0,7.626314620376968
BN-0000331753,16014744175,O22412341,2224226.0,Tellcordia ID,YÜKSELENPARK ZÜMRÜT SİT. C BLK.,YÜKSELENPARK ZÜMRÜT,YÜKSELENPARK ZÜMRÜT,1C,Site,Soğanlı,1. Divan Sk.,1. Divan Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK ZUMRUT#1,40.213666570428664,29.04237195041473,OneMap bina poligonu merkezi,297.0215174841388,11,Tahmin,25.0,5.0,25,5,20,5,4,0,1,0,0,16,1,0.2,1,1,1,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,34135685.0,7.588749990815155
BN-0000331754,16014744176,O22412342,2224227.0,Tellcordia ID,YÜKSELENPARK YAKUT SİT. A BLK.,YÜKSELENPARK YAKUT,YÜKSELENPARK YAKUT,3,Site,Soğanlı,1. Divan Sk.,1. Divan Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK YAKUT#1,40.21387426853731,29.04441650938973,OneMap bina poligonu merkezi,961.8585442100263,5,Tahmin,32.0,7.0,32,6,26,5,5,1,0,0,0,21,1,0.19230769230769232,0,0,3,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,34135727.0,7.759526903449027
BN-0000331755,16014744177,O22412343,2224228.0,Tellcordia ID,YÜKSELENPARK YAKUT SİT. B BLK.,YÜKSELENPARK YAKUT,YÜKSELENPARK YAKUT,5,Site,Soğanlı,1. Divan Sk.,1. Divan Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK YAKUT#1,40.21388472359384,29.04498489061623,OneMap bina poligonu merkezi,761.2712449474819,6,Tahmin,32.0,6.0,32,6,26,6,6,0,0,0,0,20,1,0.23076923076923078,0,0,4,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,33761728.0,7.807521505916581
BN-0000331756,16014744178,O22412344,2224229.0,Tellcordia ID,YÜKSELENPARK SAFİR SİT. A BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,1,Site,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK SAFIR#1,40.213714363618244,29.0456387220506,OneMap bina poligonu merkezi,331.6416019632741,13,Tahmin,32.0,,32,5,27,5,5,2,0,0,0,22,1,0.18518518518518517,0,0,0,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,16553267.0,7.86461748500898
BN-0000331757,16014744179,O22412345,2224230.0,Tellcordia ID,YÜKSELENPARK SAFİR SİT. B BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,22,Site,Soğanlı,1. Şifa Sk.,1. Şifa Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK SAFIR#1,40.21332109079984,29.046027992741177,OneMap bina poligonu merkezi,599.0221267950087,7,Tahmin,32.0,5.0,32,5,27,5,5,0,0,0,0,22,1,0.18518518518518517,0,0,3,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,33761056.0,7.901770326981069
BN-0000331758,16014744180,O22412346,2224231.0,Tellcordia ID,YÜKSELENPARK SAFİR SİT. C BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,3,Site,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK SAFIR#1,40.21377113036472,29.04678724503389,OneMap bina poligonu merkezi,213.2634541627038,20,Tahmin,32.0,,32,5,27,4,4,0,0,0,0,23,1,0.14814814814814814,0,0,1,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,16553269.0,7.961226557634835
BN-0000331759,16014744181,O22412347,2224238.0,Tellcordia ID,YÜKSELENPARK SAFİR SİT. D BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,2A,Site,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK SAFIR#1,40.21377391893936,29.04647007822028,OneMap bina poligonu merkezi,141.3818377558605,30,Tahmin,32.0,,32,5,27,4,4,1,0,0,0,23,1,0.14814814814814814,0,0,0,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,16553268.0,7.9343549143378445
BN-0000331760,16014744182,O22412348,2224239.0,Tellcordia ID,YÜKSELENPARK SAFİR SİT. E BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,3/1,Site,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,S:Osmangazi|Soğanlı|YUKSELENPARK SAFIR#1,40.21399743434142,29.046474265563518,OneMap bina poligonu merkezi,216.13032139220564,20,Tahmin,32.0,,32,4,28,0,0,0,0,0,0,28,1,0.0,0,0,0,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,109422200.0,7.932452209859876
BN-0000331761,16014744183,O22412349,2224240.0,Tellcordia ID,KAŞMER SİT. D BLK.,KAŞMER,C,13,SİTE,Kazım Karabekir,Keçiören Sk.,Keçiören Sk.,Yıldırım,Bursa,BRS-MILLET,S:Yıldırım|Kazım Karabekir|KASMER#1,40.205631468260286,29.100630463794815,OneMap bina poligonu merkezi,138.74016188501946,30,Tahmin,34.0,4.0,34,4,30,6,6,0,0,0,0,24,1,0.2,1,0,0,0,BİREYSEL,,GPON,GPON,BF,2025-05-31,2025.0,17204242.0,12.610436348711787
BN-0000331763,16014744185,O22412351,2224243.0,Tellcordia ID,ÇAĞIN  APT.,,,11,TEKİL KONUT,Görükle,Göktaşı Sk.,Göktaşı Sk.,Nilüfer,Bursa,BRS-GORUKLE,B:BN-0000331763,40.23712821074761,28.838867160890807,OneMap bina poligonu merkezi,299.9748150890561,7,Tahmin,16.0,0.0,16,0,16,8,8,0,0,0,0,8,1,0.5,0,0,7,1,BİREYSEL,,FTTb,,BF,2021-01-25,2021.0,31158062.0,9.919401249204217
BN-0000331960,117723,O22450028,207649.0,Tellcordia ID,YASİN SİT. A BLOK BLK.,YASİN,A BLOK,3,SİTE,İhsaniye,Sümbül Sk.,Sümbül Sk.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|İhsaniye|YASIN#1,40.22118258659269,28.986668904724915,OneMap bina poligonu merkezi,169.41157478954344,1,OneMap,5.0,0.0,5,0,5,4,4,0,0,0,0,1,1,0.8,1,0,2,0,BİREYSEL,,GPON,GPON,BF,2021-03-23,2021.0,17182185.0,2.8181565563724584
BN-0000331961,16014744187,O22450029,2224254.0,Tellcordia ID,YASİN SİT. B BLOK BLK.,YASİN,B BLOK,6,SİTE,İhsaniye,Melodi Sk.,Melodi Sk.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|İhsaniye|YASIN#1,40.221231263719275,28.986505155766718,OneMap bina poligonu merkezi,112.32933185962005,5,Tahmin,5.0,0.0,5,0,5,4,3,0,1,0,0,2,1,0.6,0,0,0,0,BİREYSEL,,GPON,GPON,BF,2021-03-23,2021.0,20197847.0,2.8044069976546613
BN-0000331962,117664,O22450030,207347.0,Tellcordia ID,YAĞMUR SİT. B BLOK BLK.,YAĞMUR,B BLOK,17,SİTE,İhsaniye,Turan Sk.,Turan Sk.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|İhsaniye|YAGMUR,40.22234531215074,28.985227798050683,OneMap bina poligonu merkezi,241.07250225280447,6,OneMap,10.0,1.0,10,0,10,3,3,0,0,0,0,7,1,0.3,0,0,3,0,BİREYSEL,,GPON,GPON,BF,2021-04-16,2021.0,17183091.0,2.702699687075681
BN-0000331963,16014741332,O22450031,1432950.0,Tellcordia ID,DENİZ  APT.,,,Diğer,TEKİL KONUT,Görükle,Esin Cd.,Esin Cd.,Nilüfer,Bursa,BRS-GORUKLE,B:BN-0000331963,40.235166219312184,28.841184444761957,OneMap bina poligonu merkezi,271.0305063253796,7,Tahmin,14.0,0.0,14,0,14,9,9,0,0,0,0,5,1,0.6428571428571429,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2025-09-27,2025.0,25883894.0,9.68711674776321
BN-0000331964,16014744188,O22450032,2224255.0,Tellcordia ID,DOĞA APT.,,,8,TEKİL KONUT,Dumlupınar,Cemre Sk.,Cemre Sk.,Nilüfer,Bursa,BRS-GORUKLE,B:BN-0000331964,40.21959444617209,28.84951771462956,OneMap bina poligonu merkezi,259.498008587255,6,Tahmin,12.0,2.0,12,2,10,9,4,0,5,0,0,6,1,0.4,0,0,1,0,BİREYSEL,,FTTb,,BF,2021-05-19,2021.0,31136891.0,8.841408154178549
BN-0000331965,16014744189,O22450033,2224387.0,Tellcordia ID,AÇELYA APT.,,,15,TEKİL KONUT,Fethiye,Florya Sk.,Florya Sk.,Nilüfer,Bursa,BRS-ATAEVLER,B:BN-0000331965,40.22921014318621,28.966027480152114,OneMap bina poligonu merkezi,559.9359329283211,2,Tahmin,10.0,2.0,10,2,8,3,3,1,0,0,0,5,1,0.375,0,0,3,0,BİREYSEL,,GPON,GPON,BF,2021-10-02,2021.0,25872263.0,1.4386002979214247
BN-0000331966,16014744190,O22450034,2224388.0,Tellcordia ID,PARK BULVAR SİT. A BLOK BLK.,PARK BULVAR,A BLOK,2A,SİTE,Dumlupınar,Kerem Cd.,Kerem Cd.,Nilüfer,Bursa,BRS-GORUKLE,S:Nilüfer|Dumlupınar|PARK BULVAR#1,40.2218449656763,28.83357721480679,OneMap bina poligonu merkezi,186.46303856427718,15,Tahmin,20.0,4.0,20,4,16,10,10,0,0,0,0,6,1,0.625,0,0,5,0,BİREYSEL,,GPON,GPON,BF,2021-03-09,2021.0,31161546.0,10.19704724154132
BN-0000331967,16014744191,O22450035,2224390.0,Tellcordia ID,PARK BULVAR SİT. B BLOK BLK.,PARK BULVAR,B BLOK,2B,SİTE,Dumlupınar,Kerem Cd.,Kerem Cd.,Nilüfer,Bursa,BRS-GORUKLE,S:Nilüfer|Dumlupınar|PARK BULVAR#1,40.22165024763579,28.833846493339745,OneMap bina poligonu merkezi,176.32916511798578,16,Tahmin,21.0,5.0,21,5,16,14,14,0,0,0,0,2,1,0.875,0,0,7,0,BİREYSEL,,GPON,GPON,BF,2021-03-09,2021.0,33483581.0,10.173854781133
BN-0000331968,117386,O22450036,307432.0,Tellcordia ID,BOSTANCI APT. APT.,,,6B,TEKİL KONUT,İhsaniye,Esen Sk.,Esen Sk.,Nilüfer,Bursa,BRS-ATAEVLER,B:BN-0000331968,40.22097547656905,28.984493162940154,OneMap bina poligonu merkezi,686.8593327121648,5,OneMap,10.0,0.0,10,0,10,2,2,0,0,0,0,8,1,0.2,0,0,2,1,BİREYSEL,,GPON,GPON,BF,2021-01-17,2021.0,17012962.0,2.63268628753526
BN-0000331969,16014744192,O22450037,2224641.0,Tellcordia ID,ORKİDE APT.,,,18,TEKİL KONUT,Çalı,133. Sk.,133. Sk.,Nilüfer,Bursa,BRS-CALI_E-HP,B:BN-0000331969,40.171808359257305,28.91723683973073,OneMap bina poligonu merkezi,57.96911492879947,9,Tahmin,9.0,0.0,9,0,9,4,4,0,0,0,0,5,1,0.4444444444444444,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2021-11-03,2021.0,31378089.0,6.199196975964447
BN-0000331970,16014744193,O22450038,2224706.0,Tellcordia ID,HUZUR SİT. A BLK.,HUZUR,A,20,SİTE,Fethiye,Ay Sk.,Ay Sk.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|Fethiye|HUZUR#1,40.233126537471016,28.976401119977993,OneMap bina poligonu merkezi,539.1111332179114,3,Tahmin,10.0,0.0,10,0,10,9,9,0,0,0,0,1,1,0.9,0,0,5,0,BİREYSEL,,GPON,GPON,BF,2022-01-11,2022.0,26683327.0,2.3975624821679253
BN-0000331971,16014744194,O22450039,2224714.0,Tellcordia ID,HUZUR SİT. B BLK.,HUZUR,B,4,SİTE,Fethiye,Yaşam Sk.,Yaşam Sk.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|Fethiye|HUZUR#1,40.23333420033255,28.976437088700443,OneMap bina poligonu merkezi,110.06420130610078,12,Tahmin,12.0,0.0,12,0,12,6,6,0,0,0,0,6,1,0.5,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2022-01-11,2022.0,26683338.0,2.413537358531645
BN-0000331972,16014744196,O22450040,2224716.0,Tellcordia ID,REFERANS SİT. A BLK.,REFERANS,A,10,SİTE,23 Nisan,265. Sk.,265. Sk.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|23 Nisan|REFERANS#1,40.22110128604165,28.941752519624384,OneMap bina poligonu merkezi,240.69441970771223,6,Tahmin,10.0,0.0,10,0,10,2,2,0,0,0,0,8,1,0.2,0,1,2,0,BİREYSEL,,FTTb,,BF,2021-10-02,2021.0,31590880.0,1.0036270639157006
BN-0000331973,16014744197,O22450041,2224717.0,Tellcordia ID,REFERANS SİT. B BLK.,REFERANS,B,10B,SİTE,23 Nisan,265. Sk.,265. Sk.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|23 Nisan|REFERANS#1,40.22092107012188,28.941720178349883,OneMap bina poligonu merkezi,235.33806363912663,6,Tahmin,10.0,0.0,10,0,10,6,6,0,0,0,0,4,1,0.6,0,0,3,0,BİREYSEL,,FTTb,,BF,2021-10-02,2021.0,31590878.0,1.005113315318627
BN-0000332097,106558,O22488651,51963.0,Tellcordia ID,DAYI APT APT.,,,6,TEKİL KONUT,Fethiye,Muazzez İlmiye Çığ Sk.,Muazzez İlmiye Çığ Sk.,Nilüfer,Bursa,BRS-ATAEVLER,B:BN-0000332097,40.232574149298635,28.970744617479475,OneMap bina poligonu merkezi,283.9292978058222,3,OneMap,18.0,0.0,18,0,18,11,10,1,0,1,0,8,1,0.5555555555555556,0,0,6,0,BİREYSEL,,GPON,GPON,BF,2021-11-22,2021.0,26119361.0,1.9855151298632203
BN-0000332098,16014744200,O22488652,2225363.0,Tellcordia ID,DEMİR APT APT.,,,31,TEKİL KONUT,Görükle,Çeşme Cd.,Çeşme Cd.,Nilüfer,Bursa,BRS-GORUKLE,B:BN-0000332098,40.23469913190472,28.842289976461668,OneMap bina poligonu merkezi,307.10269246341926,7,Tahmin,15.0,3.0,15,3,12,4,3,0,1,0,0,9,1,0.25,0,0,2,0,BİREYSEL,,FTTb,,BF,2021-11-09,2021.0,29858809.0,9.585865430846917
BN-0000332243,16014744207,O22755600,2225936.0,Tellcordia ID,EMEK23 MODERN  SİT. A BLK.,EMEK23 MODERN ,A,10AA,SİTE,Ataevler,Yılmaz Akkılıç Cd.,Yılmaz Akkılıç Cd.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|Ataevler|EMEK23 MODERN#1,40.217118592020995,28.95874050586584,OneMap bina poligonu merkezi,324.29303737235756,18,Tahmin,44.0,0.0,44,0,44,16,15,1,0,1,0,29,1,0.3409090909090909,0,0,13,2,BİREYSEL,,GPON,GPON,BF,2021-02-14,2021.0,37211216.0,0.5753358646020934
BN-0000332244,16014744208,O22755601,2225937.0,Tellcordia ID,EMEK23 MODERN  SİT. B BLK.,EMEK23 MODERN ,B,10BA,SİTE,Ataevler,Yılmaz Akkılıç Cd.,Yılmaz Akkılıç Cd.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|Ataevler|EMEK23 MODERN#1,40.217432174806994,28.958883180788792,OneMap bina poligonu merkezi,294.1389286248507,20,Tahmin,44.0,0.0,44,0,44,8,8,0,0,0,0,36,1,0.18181818181818182,0,0,7,0,BİREYSEL,,GPON,GPON,BF,2021-02-14,2021.0,37211224.0,0.5636060618141309
BN-0000332245,16014744209,O22755602,2225938.0,Tellcordia ID,EMEK23 MODERN  SİT. C BLK.,EMEK23 MODERN ,C,27C,SİTE,Ataevler,Fuzuli Cd.,Fuzuli Cd.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|Ataevler|EMEK23 MODERN#1,40.21725336572529,28.95918536213384,OneMap bina poligonu merkezi,438.7117667929451,14,Tahmin,44.0,0.0,44,0,44,11,11,1,0,0,0,33,1,0.25,0,0,9,1,BİREYSEL,,GPON,GPON,BF,2021-02-14,2021.0,37211210.0,0.5960101501800015
BN-0000332246,16014744210,O22755603,2225939.0,Tellcordia ID,EMEK23 MODERN  SİT. D BLK.,EMEK23 MODERN ,D,27/2,SİTE,Ataevler,Fuzuli Cd.,Fuzuli Cd.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|Ataevler|EMEK23 MODERN#1,40.21714827031597,28.95955646887682,OneMap bina poligonu merkezi,431.89253984407947,13,Tahmin,40.0,0.0,40,0,40,6,6,1,0,0,0,34,1,0.15,0,0,6,1,BİREYSEL,,GPON,GPON,BF,2021-02-14,2021.0,37211710.0,0.6283937736915923
BN-0000332247,16014744211,O22755604,2225940.0,Tellcordia ID,EMEK23 MODERN  SİT. E BLK.,EMEK23 MODERN ,E,27E,SİTE,Ataevler,Fuzuli Cd.,Fuzuli Cd.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|Ataevler|EMEK23 MODERN#1,40.21701819568562,28.95991658650989,OneMap bina poligonu merkezi,261.4330941808713,21,Tahmin,40.0,0.0,40,0,40,20,19,2,0,1,0,21,1,0.475,0,0,17,2,BİREYSEL,,GPON,GPON,BF,2021-02-14,2021.0,37211214.0,0.6617065718920949
BN-0000332248,106773,O22755605,52044.0,Tellcordia ID,ÖZAYDIN APT.,,,65,TEKİL KONUT,İhsaniye,Okul Cd.,Okul Cd.,Nilüfer,Bursa,BRS-ATAEVLER,B:BN-0000332248,40.221097248389356,28.988515494607842,OneMap bina poligonu merkezi,134.2136409997084,3,OneMap,9.0,1.0,9,1,8,6,6,0,0,0,0,2,1,0.75,0,0,1,0,BİREYSEL,,GPON,GPON,BF,2021-09-15,2021.0,30746767.0,2.9748073785836695
BN-0000332249,117720,O22755606,207646.0,Tellcordia ID,SEREN APT. APT.,,,1,TEKİL KONUT,İhsaniye,Sümbül Sk.,Sümbül Sk.,Nilüfer,Bursa,BRS-ATAEVLER,B:BN-0000332249,40.22100456540848,28.986604519272273,OneMap bina poligonu merkezi,360.68063808476535,5,OneMap,18.0,1.0,18,6,12,4,3,0,1,0,0,9,1,0.25,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2021-03-09,2021.0,17182184.0,2.8121788716671254
BN-0000332323,16014744220,O22770044,2227560.0,Tellcordia ID,KARACAN APT.,,,19,TEKİL KONUT,Çalı,Mavi Cd.,Mavi Cd.,Nilüfer,Bursa,BRS-CALI_E-HP,B:BN-0000332323,40.17031100946946,28.91030954802811,OneMap bina poligonu merkezi,219.68377791827413,3,Tahmin,5.0,0.0,5,0,5,3,3,0,0,0,0,2,1,0.6,0,0,1,0,BİREYSEL,,GPON,GPON,BF,2021-09-06,2021.0,31258039.0,6.649624989197582
BN-0000332324,106730,O22770045,354131.0,Tellcordia ID,İSİMSİZ NO:25 APT.,,,25,TEKİL KONUT,Fethiye,Akdağlar Sk.,Akdağlar Sk.,Nilüfer,Bursa,BRS-ATAEVLER,B:BN-0000332324,40.23195014535739,28.973269046919512,OneMap bina poligonu merkezi,84.11910732212151,1,OneMap,13.0,0.0,13,3,10,8,7,0,1,0,0,3,1,0.7,0,0,4,0,BİREYSEL,,GPON,GPON,BF,2021-02-14,2021.0,36443755.0,2.1061600982505935
BN-0000332325,115817,O22770046,264917.0,Tellcordia ID,ARŞİN SİT. B BLOK BLK.,ARŞİN,B BLOK,2,SİTE,Fethiye,Çoruh Sk.,Çoruh Sk.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|Fethiye|ARSIN#1,40.23193516654351,28.971507904030382,OneMap bina poligonu merkezi,120.81521722118075,2,OneMap,9.0,1.0,9,1,8,4,4,0,0,0,0,4,1,0.5,0,0,4,0,BİREYSEL,,GPON,GPON,BF,2021-02-01,2021.0,32626967.0,1.9878963834858585
BN-0000332326,106555,O22770047,51932.0,Tellcordia ID,ARŞİN SİT. A BLOK BLK.,ARŞİN,A BLOK,4,SİTE,Fethiye,Çoruh Sk.,Çoruh Sk.,Nilüfer,Bursa,BRS-ATAEVLER,S:Nilüfer|Fethiye|ARSIN#1,40.23189515027917,28.971226109618833,OneMap bina poligonu merkezi,123.14578406154668,3,OneMap,9.0,0.0,9,1,8,3,3,0,0,0,0,5,1,0.375,0,0,0,0,BİREYSEL,,GPON,GPON,BF,2021-02-01,2021.0,32626973.0,1.9666884272516545
BN-0000332523,16014723310,O22778575,1137725.0,Tellcordia ID,AKTAŞ 2 SİT. A BLOK BLK.,AKTAŞ 2,A BLOK,25A,Site,29 Ekim,Turan Dursun Cd.,Turan Dursun Cd.,Nilüfer,Bursa,BRS-OZLUCE,S:Nilüfer|29 Ekim|AKTAS 2#1,40.22343653082417,28.911231844219753,OneMap bina poligonu merkezi,364.04609570216013,5,Tahmin,14.0,,14,0,14,7,6,1,0,1,0,8,1,0.42857142857142855,0,0,5,0,BİREYSEL,,GPON,GPON,BF,2021-03-15,2021.0,25864994.0,3.6104612641202367
BN-0000332524,16014723311,O22778576,1137726.0,Tellcordia ID,AKTAŞ 2 SİT. B BLOK BLK.,AKTAŞ 2,B BLOK,25B,Site,29 Ekim,Turan Dursun Cd.,Turan Dursun Cd.,Nilüfer,Bursa,BRS-OZLUCE,S:Nilüfer|29 Ekim|AKTAS 2#1,40.22351650025915,28.911573274113117,OneMap bina poligonu merkezi,295.0032953749717,6,Tahmin,13.0,,13,0,13,3,3,0,0,0,0,10,1,0.23076923076923078,0,0,3,0,BİREYSEL,,GPON,GPON,BF,2021-03-15,2021.0,25865008.0,3.5823926585805137
BN-0000332525,16014723312,O22778577,1137727.0,Tellcordia ID,AKTAŞ 2 SİT. C BLOK BLK.,AKTAŞ 2,C BLOK,25C,Site,29 Ekim,Turan Dursun Cd.,Turan Dursun Cd.,Nilüfer,Bursa,BRS-OZLUCE,S:Nilüfer|29 Ekim|AKTAS 2#1,40.22344926251926,28.911864127972994,OneMap bina poligonu merkezi,334.9884486956003,5,Tahmin,13.0,,13,0,13,5,5,0,0,0,0,8,1,0.38461538461538464,0,0,3,0,BİREYSEL,,GPON,GPON,BF,2021-03-15,2021.0,25865019.0,3.5570790573656463
BN-0000332526,16014744205,O22778578,2225933.0,Tellcordia ID,ALİ BOSTANCI 11 EK ETAP SİT. A BLK.,ALİ BOSTANCI 11 EK ETAP,ALİ BOSTANCI 11 EK ETAP,4A,Site,Güneştepe,1. Şentepe Sk.,1. Şentepe Sk.,Osmangazi,Bursa,BRS-1050 KONUTLAR3,S:Osmangazi|Güneştepe|ALI BOSTANCI 11 EK#1,40.25250237436551,28.99661246357468,OneMap bina poligonu merkezi,260.40893952596565,9,Tahmin,18.0,,18,0,18,6,6,0,0,0,0,12,1,0.3333333333333333,0,0,4,1,BİREYSEL,,GPON,GPON,BF,2020-11-29,2020.0,33998139.0,5.097230687824905
BN-0000332527,16014744206,O22778579,2225934.0,Tellcordia ID,ALİ BOSTANCI 11 EK ETAP SİT. B BLK.,ALİ BOSTANCI 11 EK ETAP,ALİ BOSTANCI 11 EK ETAP,43BA,Site,Güneştepe,1. Fatih Cd.,1. Fatih Cd.,Osmangazi,Bursa,BRS-1050 KONUTLAR3,S:Osmangazi|Güneştepe|ALI BOSTANCI 11 EK#1,40.25226158203119,28.996352488522053,OneMap bina poligonu merkezi,239.73556238844492,12,Tahmin,21.0,,21,0,21,9,9,0,0,0,0,12,1,0.42857142857142855,0,0,6,0,BİREYSEL,,GPON,GPON,BF,2020-11-29,2020.0,28179524.0,5.062835852697029
BN-0000332528,16014744201,O22778580,2225928.0,Tellcordia ID,ERGİN EVLER CONSEPT SİT. A BLK.,ERGİN EVLER CONSEPT,A,10/1,SİTE,Ahmet Yesevi,Farabi Cd.,Farabi Cd.,Nilüfer,Bursa,BRS-GECIT,S:Nilüfer|Ahmet Yesevi|ERGIN EVLER CONSEPT#1,40.270319084042804,28.934138109266218,OneMap bina poligonu merkezi,416.8641050270478,10,Tahmin,32.0,0.0,32,0,32,15,15,0,0,0,0,17,1,0.46875,0,1,8,0,BİREYSEL,,FTTb,,BF,2023-03-02,2023.0,37366101.0,5.756526281041574
